2025-05-13 14:36:31 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | Login attempt from IP: 127.0.0.1, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 - Successful login | agedcare66.adnim@gmail.com
2025-05-13 21:57:10 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | Redirecting to MFA verification | agedcare66.adnim@gmail.com
2025-05-13 21:57:14 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | MFA secret generated and saved | agedcare66.adnim@gmail.com
2025-05-13 21:57:31 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | MFA verification successful | agedcare66.adnim@gmail.com
2025-05-13 21:57:31 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT generated after MFA verification | agedcare66.adnim@gmail.com
2025-05-13 21:57:31 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 21:57:32 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 21:57:47 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 21:57:47 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 21:57:51 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | Generated invite for dfv@gmail.com with role admin | 
2025-05-13 21:57:55 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 21:58:05 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 21:58:05 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 21:58:05 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 21:58:07 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 21:58:51 | User: None | Password reset requested | agedcare66.carer@gmail.com
2025-05-13 21:59:11 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 21:59:55 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | Login attempt from IP: 127.0.0.1, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 - Successful login | agedcare66.adnim@gmail.com
2025-05-13 21:59:55 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | Redirecting to MFA verification | agedcare66.adnim@gmail.com
2025-05-13 22:00:01 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | MFA verification successful | agedcare66.adnim@gmail.com
2025-05-13 22:00:01 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT generated after MFA verification | agedcare66.adnim@gmail.com
2025-05-13 22:00:01 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 22:00:01 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 22:00:10 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 22:00:10 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 22:00:14 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | Generated invite for axc@gmail.com with role nurse | 
2025-05-13 22:00:21 | User: None | Unauthorized: No JWT presented | 
2025-05-13 22:00:26 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 22:00:47 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-13 22:00:47 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | User logged out | agedcare66.adnim@gmail.com
2025-05-13 22:01:04 | User: None | Password reset requested | agedcare66.carer@gmail.com
2025-05-13 22:01:42 | User: None | Unauthorized: No JWT presented | 
2025-05-13 22:02:20 | User: None | Unauthorized: No JWT presented | 
2025-05-13 22:06:21 | User: None | Password reset requested | agedcare66.carer@gmail.com
2025-05-13 22:06:41 | User: 4069985f-df4e-4cb5-bab9-ea8312f8a532 | Password reset successful | agedcare66.carer@gmail.com
2025-05-13 22:07:00 | User: 4069985f-df4e-4cb5-bab9-ea8312f8a532 | Login attempt from IP: 127.0.0.1, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 - Successful login | agedcare66.carer@gmail.com
2025-05-13 22:07:00 | User: 4069985f-df4e-4cb5-bab9-ea8312f8a532 | Redirecting to MFA verification | agedcare66.carer@gmail.com
2025-05-14 22:29:21 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | Login attempt from IP: 127.0.0.1, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 - Successful login | agedcare66.adnim@gmail.com
2025-05-14 22:29:21 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | Redirecting to MFA verification | agedcare66.adnim@gmail.com
2025-05-14 22:29:24 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | MFA secret generated and saved | agedcare66.adnim@gmail.com
2025-05-14 22:42:58 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | MFA verification successful | agedcare66.adnim@gmail.com
2025-05-14 22:42:58 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT generated after MFA verification | agedcare66.adnim@gmail.com
2025-05-14 22:42:59 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-14 22:42:59 | User: fbaaf8a8-134e-4d18-8cf2-89387778ffc6 | JWT validated | agedcare66.adnim@gmail.com
2025-05-15 18:20:44 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | Login attempt from IP: 100.90.248.197, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 - Successful login | agedcare66.nurse@gmail.com
2025-05-15 18:20:44 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | Redirecting to MFA verification | agedcare66.nurse@gmail.com
2025-05-15 18:20:54 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | MFA secret generated and saved | agedcare66.nurse@gmail.com
2025-05-15 18:21:10 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | MFA verification successful | agedcare66.nurse@gmail.com
2025-05-15 18:21:10 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | JWT generated after MFA verification | agedcare66.nurse@gmail.com
2025-05-15 18:21:10 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | JWT validated | agedcare66.nurse@gmail.com
2025-05-15 18:21:10 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | JWT validated | agedcare66.nurse@gmail.com
2025-05-15 18:46:41 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | Login attempt from IP: 192.168.68.1, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 - Successful login | agedcare66.nurse@gmail.com
2025-05-15 18:46:41 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | Redirecting to MFA verification | agedcare66.nurse@gmail.com
2025-05-15 18:46:52 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | MFA verification successful | agedcare66.nurse@gmail.com
2025-05-15 18:46:52 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | JWT generated after MFA verification | agedcare66.nurse@gmail.com
2025-05-15 18:46:52 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | JWT validated | agedcare66.nurse@gmail.com
2025-05-15 18:46:52 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | JWT validated | agedcare66.nurse@gmail.com
2025-05-15 18:51:44 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | Login attempt from IP: 192.168.68.1, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 - Successful login | agedcare66.nurse@gmail.com
2025-05-15 18:51:44 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | Redirecting to MFA verification | agedcare66.nurse@gmail.com
2025-05-15 18:51:52 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | MFA verification successful | agedcare66.nurse@gmail.com
2025-05-15 18:51:52 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | JWT generated after MFA verification | agedcare66.nurse@gmail.com
2025-05-15 18:51:53 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | JWT validated | agedcare66.nurse@gmail.com
2025-05-15 18:51:53 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | JWT validated | agedcare66.nurse@gmail.com
2025-05-15 18:54:18 | User: None | Unauthorized: No JWT presented | 
2025-05-15 19:13:23 | User: None | Unauthorized: No JWT presented | 
2025-05-15 19:26:31 | User: d8fa56e0-37ae-4f34-8adf-05b2b32baa04 | JWT validated | agedcare66.nurse@gmail.com
2025-05-15 19:39:30 | User: None | Login attempt from IP: 100.90.248.197, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 - Failed login: Invalid login credentials | agedcare66.nurse@gmail.com
2025-05-15 20:00:29 | User: None | Login attempt from IP: 100.90.248.197, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 - Failed login: Invalid login credentials | agedcare66.nurse@gmail.com
2025-05-15 20:12:26 | User: None | Login attempt from IP: 100.90.248.197, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 - Failed login: Invalid login credentials | agedcare66.nurse@gmail.com
2025-05-15 20:12:30 | User: None | Login attempt from IP: 100.90.248.197, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 - Failed login: Invalid login credentials | agedcare66.nurse@gmail.com
2025-05-15 20:13:17 | User: None | Login attempt from IP: 100.90.248.197, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 - Failed login: Invalid login credentials | agedcare66.nurse@gmail.com
2025-05-15 20:13:19 | User: None | Login attempt from IP: 100.90.248.197, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 - Failed login: Invalid login credentials | agedcare66.nurse@gmail.com
2025-05-15 20:13:20 | User: None | Login attempt from IP: 100.90.248.197, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 - Failed login: Invalid login credentials | agedcare66.nurse@gmail.com
